id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
65,1.0000555472776569,1.000398968077782,0.9997105613921418,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
66,0.9998395900105997,0.9991684540957944,0.9989747651007018,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
67,0.9998875207378712,0.9983226846326212,0.9983991549937384,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
68,0.9999923106819155,1.0008960203601185,1.000963084814579,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
69,1.000038240212689,1.0001481405695527,1.0003233078293485,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
70,0.9996036727326779,0.9977509620564236,0.9983637201829034,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
71,1.0004176880270572,1.001486373227738,1.0008989245801385,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
72,1.000175504826771,1.0005368769522944,1.0000745244582052,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
73,0.9998441869755472,1.0007648625141627,1.0006606626972692,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
74,0.9998119992769827,1.0000908715561858,0.9987445323825664,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
75,1.0001381171375894,0.9978633894805642,0.9962896729327435,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
76,1.0000588869489664,0.9990821896127354,0.9997192676636729,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
77,0.9999996814361451,0.9998848419276144,0.9985528356626296,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
78,0.999868631140136,0.9992294071026155,0.9983022016551232,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
79,1.0003856225889423,0.9994831604455328,0.9998845798020858,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
80,0.9995266477616307,1.000461480102891,1.000088572655565,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
81,0.9998930796666419,0.999641520988187,0.9994311664335868,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
82,1.0007389111952834,1.001632821059708,1.0021890556314221,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
83,1.0000509766907197,0.9997003539913636,1.0010279843656635,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
84,1.0002456927433314,1.000403711875336,1.0005616554712058,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
85,0.9997889919859073,0.9994429457198817,0.9976922668236177,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
86,0.9998497803431158,0.9935658417486187,0.9952748185944464,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
87,1.0002058238661866,0.996631988867412,0.9971470664082732,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
88,0.9998799375499825,1.0018425860785087,1.0012109787669887,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
89,0.9999195065512816,1.0021525395355575,1.0023534932418108,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
90,0.9998430372294954,1.0014846179544534,0.9985340739350119,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
91,1.0000343216342331,0.9978856279496602,0.9995662109369657,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
92,1.0001939799639359,0.9979262855338871,0.999467999813224,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
93,1.0000774180961154,0.9988356179495677,0.9998677060632476,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
94,1.0000347499215563,1.0020185947051998,1.0037772947108257,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
95,1.0002265045685237,1.0003025966279278,1.0018589408059397,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
96,1.000052625390029,1.0014332760083464,1.0028162967031946,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
97,0.9999158508845473,1.0018275133309522,1.0018296069504982,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
98,0.9998297695840468,1.0005198265748414,1.000004989964919,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
99,1.000034059969317,0.999111198060689,1.0007329208748823,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
