id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23
60,-0.2553347058950309,-0.9694714333047784,-0.07263428187159038,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
61,-1.1190333417072027,-0.6042400726248992,-0.03901710605454642,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
62,-1.2335607096417318,1.076414006478241,-0.12270297448651649,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
63,-0.015851760304050812,1.8062813007840852,-0.5652948063858512,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
64,1.3248210802395024,-0.5030698412044325,-0.1966902726868187,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
65,1.5073094904753566,-1.3835271461002452,0.10388446281082143,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
66,-0.26556126809361186,-0.6527224906979615,-0.13575460438691136,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
67,1.002173184479784,0.16930692602778513,1.0267815005324596,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
68,1.052029025484397,-0.8860767979733466,1.0614878299593922,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
69,-2.047506132575637,-0.7741046997194638,-0.536469565680348,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
70,0.7628181121241685,-1.3844824758316765,-0.7868411091889556,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
71,0.5652072891653582,-1.3518970639329686,-1.5674823491294232,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
72,2.128022572455694,-0.21837287519185278,-0.8494538614671202,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
73,-1.4513306931007042,-0.19978828868124604,0.33750867351213265,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
74,0.09087386131045767,-1.6752055554636012,-0.20743002540681077,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
75,-1.13651827477383,-0.5161250459341741,0.6507806325959689,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
76,5.715154726414086,-0.5149774860658066,0.3380581067083442,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
77,-1.3778814504984023,-0.16574552853163077,0.6838374251300591,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
78,0.7138194118090753,0.22371982926876544,-0.2775823349652614,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
