id,method,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45
17,Three-step-g,0.2670257911444401,0.11212358458549658,-0.51331263344059,0.1860095847826122,-0.008406715251723616
17,Three-step-ipw,-0.008012557765687947,-0.039905559255015106,-0.7629646532391571,-0.06300343592958128,-0.0084067152517244
17,Robins',0.26587780200233724,0.6664379169396634,-0.36220908760664194,0.2701576082784073,-0.00840671525176263
18,Three-step-g,-0.8155838614988618,-0.013168318640486327,-0.17638220373460914,-0.6242985637218604,0.11475380756768003
18,Three-step-ipw,-0.5787966218868931,-0.21914810071733548,0.3604722602289083,-0.6253112667221755,0.11475380756767806
18,Robins',-0.6204038589650147,-0.15219160815017266,-0.2319750891516916,-0.45282975029440653,0.11475380756764411
19,Three-step-g,-0.054845022746417144,0.16234841788406526,0.001103793714174845,-0.34037597601127695,0.04909362938639965
19,Three-step-ipw,-0.3327394102771273,0.4357250644123513,-0.1293101613374305,-0.44654305745642825,0.04909362938639993
19,Robins',-0.2433341964249481,0.29437667388665295,-0.22418605766112906,-0.3598612253588425,0.049093629386659864
20,Three-step-g,0.6913581938663222,2.1739376287894743,0.08701887390492541,-0.06396818005539585,0.15634016310158516
20,Three-step-ipw,0.5791039277249295,8.425145869715525,0.034938845863773306,-0.01315057713460575,0.156340163101582
20,Robins',-0.11268146736320007,1.4535059610085508,0.04629427731728937,-0.03417301244647693,0.15634016310158513
21,Three-step-g,-0.16146092395335793,0.3049096067768736,-0.1643893588996589,0.05950614550955524,0.06677079226382629
21,Three-step-ipw,-0.07275305305687754,-0.12333152812843072,-0.15937688309441447,0.08665963522392392,0.06677079226382604
21,Robins',-0.27529697849993257,-0.04391351081723856,0.1193261980296364,0.1080140545944116,0.06677079226387228
22,Three-step-g,-1.169682714991848,-1.0187153941194549,-1.397270915334781,-0.23689533905146623,-0.11720775630359541
22,Three-step-ipw,-0.9746468209092747,-1.4524836015328964,-1.3294033048999288,-0.21020124823197484,-0.11720775630345408
22,Robins',-0.7127720163896245,-0.4598289452493355,-0.664958331541435,-0.263647648368978,-0.11720775630236716
23,Three-step-g,-1.5289218342101596,-2.22875026239221,0.04394224350986725,-0.23568384501419892,-0.04185878968389551
23,Three-step-ipw,-1.3524641119884877,-1.9552490731506749,0.15304669049175657,-0.3457406992250245,-0.0418587896838934
23,Robins',-0.8929075903096301,-0.5193173948529343,-0.20321798006485634,-0.1690307096217817,-0.041858789683940474
24,Three-step-g,0.6413538980818586,-0.14762680784974064,-0.7170677093698684,0.34373320511669425,0.1928424920537487
24,Three-step-ipw,1.0910917099875594,-0.09250953929399944,-0.987226832575306,0.4865831876338816,0.19284249205371268
24,Robins',0.4234634295058663,-0.0039365154547434805,-0.6976841133312592,0.49464337535557396,0.19284249205377083
25,Three-step-g,0.8421017157522722,0.15657741667319272,-0.1231015039701241,-0.07776432392646164,-0.046142486345142
25,Three-step-ipw,0.7338852115395315,-0.930114626728552,-0.35801968235259646,-0.09470943229158009,-0.04614248634514181
25,Robins',1.2892013556103656,-0.05024698141838943,0.12261880005526718,-0.10029132797920152,-0.04614248634516423
26,Three-step-g,0.2538368580850935,-0.29979391732744876,-0.3525898367992223,0.1057764108911001,-0.01984626333958317
26,Three-step-ipw,1.0793735360700902,-0.6365121828601801,-0.33521969958777353,-0.03637221858821627,-0.019846263339583146
26,Robins',0.18539703091047008,-0.43657660059772974,-0.21726236610299635,0.11474322917401324,-0.019846263339575197
27,Three-step-g,0.4212951852510697,0.24359967491405093,-0.3742669494402941,-0.16124116998158539,-0.06546793337676991
27,Three-step-ipw,0.4514358118779622,-0.026714957219959517,-1.0420563518243373,-0.16568667814551571,-0.06546793337676916
27,Robins',1.185394682422584,0.07279825332217806,-0.11117333872866916,0.013634521321006387,-0.0654679333767696
28,Three-step-g,0.9655877167926846,0.055001276340001286,-0.05250486598229638,-0.19246455903793924,0.07873224903192848
28,Three-step-ipw,0.3464409293906517,-0.08403469301353282,-0.11950068542453854,-0.2721660773703932,0.07873224903193884
28,Robins',0.14142335380388765,-0.4932180214442644,-0.21224348537725155,-0.26314027885789865,0.0787322490319409
29,Three-step-g,0.21322962790114827,-1.074150293329605,0.21718000017660233,-0.0069951548855807285,0.05856505246979979
29,Three-step-ipw,0.15702092575945134,-1.3173906166085467,0.2621269532288063,-0.013720838407244971,0.05856505246979809
29,Robins',0.46178276477287405,-0.7975532016083577,0.18838478958281218,0.0507705232227792,0.05856505246978409
30,Three-step-g,1.0489374292441054,2.651360208141276,0.48683822158075646,-0.22948082251546684,0.13169481532398053
30,Three-step-ipw,1.4105996449495974,3.3105540994578617,0.5510714292018541,-0.121405801917941,0.13169481532398652
30,Robins',2.4105615779383553,2.422948125681687,-0.1169658301394551,-0.11285913068369147,0.13169481532403088
31,Three-step-g,0.17057895932810646,-0.35252685473933876,-0.12596743601770655,-0.23305984748545436,-0.09217582744981263
31,Three-step-ipw,0.26688331968154794,-1.358945629590237,0.10780212025269247,-0.16622482334768776,-0.09217582744983072
