id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
77,10.798432515302617,8.139864492169544,-6.1065810298440235,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
78,-2.7092149447818166,2.681179255388111,-4.977139191942886,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
79,-0.13834842119538707,-1.8510246919916802,-4.800498518189206,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
80,-0.7812096060257488,3.012939925519741,1.356297040171685,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
81,2.962738333724434,1.592216567221637,9.297942431522078,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
82,1.9195353942039537,-9.898336115139335,3.370392047677125,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
83,2.0365598172329125,3.7340977665171375,7.122362776567697,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
84,-0.08581957777550495,-6.364938144688622,-3.1765896792835346,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
85,4.509934494484235,4.18265030158209,7.033128362271072,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
86,2.5347230863895347,3.9063035839612836,1.2430515076932342,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
87,-9.184270129135538,-1.4286516179231707,6.579360430676409,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
88,1.3348896178627674,1.5487918022665568,-2.302750115361179,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
89,-2.293106096991115,0.09048705548662905,-6.763212339409863,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
90,-0.3433681953082127,1.5906099194006116,8.522603572021293,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
91,2.329123012478903,2.0751529788483176,6.643575443812403,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
92,10.47343624540024,4.049506312932621,7.90495618699653,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
93,-2.440338473356587,-5.26717635902864,-5.285169441619431,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
94,5.873587760480546,-2.3483115917558615,7.563576260344327,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
95,-0.40642145590248496,-2.2942909887423215,-3.004821955364029,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
96,3.6816525213414666,3.3447907120086535,7.0485204306785345,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
97,0.46622647863160105,-0.7653528943656467,-2.3756235555836387,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
98,-2.472311123755997,0.5132978731627884,-6.926664491683241,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
99,-6.360911068499937,5.3191684483743416,-1.1061518868870528,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
100,1.0795843174874444,0.6918404409345058,0.8359619774106768,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
1,-0.5904437294545022,0.6313065822147441,-8.689232432820472,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
2,5.726424885308312,5.907177122827111,0.1641633127757136,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
3,-5.517864779974378,-4.055139101687709,2.0920964344393065,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
4,-3.344976187175162,0.3226979748965281,0.35950804587517693,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
5,-3.626644006107924,-2.920064488244426,3.869032892626158,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
6,-3.111969070769077,2.160173509891558,4.440196504177597,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
7,0.7789843815987547,5.434446545955688,-1.0564130273189445,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
8,-2.605222132061093,3.2792666128024424,0.34527629500979984,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
9,-1.0964669639897364,5.659755690353471,1.6328001572515303,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
10,-1.2813982299004107,-2.059240912713398,-0.3701005957650051,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
11,5.705235327104012,-2.3292488275292014,5.269871293370246,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
12,7.226641294642324,0.8115218209735875,4.827925725346916,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
13,-0.7737063087764017,-4.364331773451525,1.2058721780438055,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
14,3.272362416276008,8.139861125859316,7.9977755080721025,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
15,-4.455420343670372,6.268225864394283,3.452839628351847,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
16,10.030690141542811,8.357026377538924,2.542075856408197,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
17,-4.160277104328343,1.1961041923058646,3.351153542353362,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
18,5.674540049491023,-4.289038469666735,2.0303391086393443,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
19,-2.0102180554322935,-6.076270757389198,3.035116453021078,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
20,-0.9356066564932842,-4.11652967637559,5.061214978275824,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0,10
